0.422763689,0.469955645,0.331385221,0.447707046,0.158240315,0.090904055,0.415205913,0.333355442,0.408921007,0.366001686,0.460198884,0.344184326,0.525865545,0.52403125,0
0.373501953,0.416310988,0.256476538,0.377926421,0.171700591,0.096609794,0.411545231,0.41838562,0.383379018,0.331441416,0.405481446,0.295407705,0.471196497,0.51121875,0
0.325994835,0.362666332,0.299690924,0.343007766,0.175049245,0.13638378,0.476522351,0.285733236,0.284325941,0.204608036,0.380596653,0.28726946,0.432801429,0.41665625,0
0.383698603,0.433467236,0.35734757,0.363358086,0.158240315,0.178982938,0.501795143,0.404788751,0.46642163,0.391964035,0.519912685,0.409237436,0.514056109,0.51121875,0
0.375223466,0.424889112,0.366001686,0.430247718,0.22219304,0.170452027,0.494614572,0.384360284,0.383379018,0.377521776,0.482561242,0.371294192,0.488939455,0.508,0
0.376911872,0.429199096,0.35734757,0.404058727,0.225607354,0.178982938,0.469341781,0.38774292,0.415337653,0.354481596,0.49003153,0.401099191,0.496313152,0.4951875,0
0.366715222,0.409866934,0.412082046,0.424409047,0.164937623,0.201695103,0.534318902,0.377595012,0.431285821,0.360269739,0.49003153,0.449875813,0.485972694,0.4855625,0
0.273356287,0.392710687,0.227648216,0.348846437,0.161588969,0.144914691,0.360999648,0.142866618,0.191689509,0.233436359,0.378074218,0.27374095,0.443141886,0.40703125,0
0.366715222,0.420620972,0.426524305,0.468057366,0.158240315,0.178982938,0.389933122,0.316309611,0.405743833,0.386175892,0.482561242,0.441737568,0.500748891,0.45671875,0
0.339568298,0.381956649,0.322731104,0.343007766,0.178463559,0.187513849,0.371840901,0.319758573,0.297096935,0.256476538,0.472617026,0.411932569,0.469727519,0.4326875,0
0.505925975,0.572976818,0.256476538,0.407006406,0.148128693,0.13638378,0.288841957,0.29594747,0.335472215,0.256476538,0.457724958,0.422765946,0.475632237,0.5560625,0
0.833609217,0.575110888,0.475470638,0.37208775,0.060604071,0.090904055,0.270749736,0.289115872,0.364191378,0.464006743,0.858210041,0.750726629,0.930583559,1,0
0.702873601,0.291865428,0.417870188,0.290686469,0.050492449,0.08242854,0.34656811,0.442196723,0.591016696,0.550435516,0.955226777,0.723616763,1,0.95190625,1
0.541581143,0.113733367,0.253610565,0.122101922,0,0.119321959,0.368250616,0.397957153,0.51439073,0.501432987,0.883094834,0.650425408,0.912869405,0.8333125,1
0.387108521,0,0.230514189,0,0.047143795,0.184688677,0.519887364,0.598660211,0.683715425,0.639786457,0.863157895,0.647730275,0.843452964,0.69390625,1
0.390485334,0.004309984,0.270862602,0.023241313,0.09428759,0.198869931,0.534318902,0.571466472,0.600610516,0.538915426,0.761193306,0.585372298,0.778443459,0.6554375,1
0.361650003,0.107289313,0.247822422,0.07556261,0.09428759,0.201695103,0.516226681,0.523844266,0.562297533,0.446698511,0.661702644,0.544733922,0.655855752,0.56890625,1
0.317486592,0.137333668,0.221916269,0.098860609,0.154891661,0.210226014,0.483773319,0.452410957,0.469661101,0.389041866,0.634343924,0.51223379,0.611527162,0.5304375,1
0.302224724,0.098711189,0.178645687,0.093021938,0.121208142,0.252825172,0.465681098,0.448961995,0.51439073,0.415004215,0.626873636,0.495957301,0.614493922,0.49678125,1
0.329371648,0.115867437,0.253610565,0.110481265,0.09428759,0.207400842,0.447659275,0.472773098,0.492025916,0.435178421,0.646762066,0.555567299,0.614493922,0.5031875,1
0.268257962,0.081554942,0.144085417,0.098860609,0.030269206,0.178982938,0.393523407,0.391191882,0.450473461,0.35734757,0.562163473,0.425513925,0.573132093,0.45190625,1
0.281831424,0.15666583,0.239168306,0.186043875,0.148128693,0.244349657,0.559591693,0.469390462,0.498380264,0.458218601,0.661702644,0.506790678,0.621867619,0.47434375,1
0.281831424,0.143777722,0.230514189,0.154072898,0.107747866,0.238643918,0.483773319,0.401339789,0.472838276,0.423658331,0.60446277,0.487819056,0.582003572,0.47434375,1
