0.01063412574351421,0.23373443107451972,0.5492140241177568,0.002610939136509004,0.5122815660194042,0.005048447064930915,0.0035455943213579854,0.015973777494326834,0.010711129601387604,0.49509155096285473,0.25830833157264604,0.42109888905515935,0.029690209657360817,0.004203583372222487,0,
0.010708979678568053,0.2399207857092594,0.5523747070033267,0.0026349662316986528,0.5123978816864404,0.005051282006384789,0.0035455943213579854,0.01882517835160091,0.010771292370055516,0.49994750872281524,0.26567504753855903,0.4249896198001521,0.029905816755843646,0.004248088098645426,0,
0.010659077055198822,0.2393035576062809,0.5543950785119792,0.00262615525530921,0.5146192828568952,0.005066957565012086,0.003556495184817858,0.01958530471797447,0.010786806039963594,0.4979404893010427,0.2645200366222975,0.426285827496886,0.029818246901401963,0.004234442781581789,0,
0.01054759109037654,0.2353850638841139,0.5488630273726096,0.0026037216345729717,0.5120466539859783,0.0050797981821855106,0.003529260722375093,0.0095071414799102,0.010672307588398123,0.49371854383021646,0.2587393478413973,0.42153095828740395,0.029686859272832298,0.004172723962863185,0,
0.010605832448600054,0.23786000784100844,0.551321716767885,0.002635762968925358,0.5154380539248555,0.005126824858067405,0.003549222043775638,0.02167657920887532,0.010810076544825709,0.4972014944575387,0.26018452003662235,0.42434046212438953,0.029673392040903905,0.004184214019590616,0,
0.010647428783554121,0.23878685525297305,0.5543077573705035,0.0026381688029040356,0.5146192828568952,0.005108286564442568,0.0035583001979232263,0.02034543108434803,0.010806217046458335,0.4988915077347441,0.2659652088175223,0.42801621208065577,0.029888999139386727,0.00421794244433253,0,
0.010650738320344537,0.2353850638841139,0.5543950785119792,0.002630154563741298,0.5128654250539386,0.005118264446618455,0.003549222043775638,0.023767853699775836,0.01080814679564202,0.49625253450529555,0.2643735474329178,0.42801621208065577,0.029811546132344907,0.004205024877512288,0,
0.010629128991889461,0.2367260773847221,0.5542187240497833,0.0026381688029040356,0.5139191081553248,0.005096891211539747,0.003535613660657713,0.023956958307995664,0.01082559021473379,0.49836453648143764,0.26813155856046206,0.42898784093950815,0.029858648597187135,0.004206452387605098,0,
0.010622477471869505,0.2353850638841139,0.551321716767885,0.0026157351821677953,0.5170755960607761,0.005104034152261759,0.003529260722375093,0.018443261201667005,0.0107499137761578,0.4973085354933667,0.2643735474329178,0.42520460058887877,0.029794662822073707,0.00419282106573845,0,
0.010610829200224802,0.23548760014877812,0.5496540541836243,0.0026085333025303264,0.5156729659582816,0.005109731828713171,0.003537436369969997,0.017683134835293445,0.010740227192020071,0.49551353966179157,0.26394253116416655,0.42444795251875284,0.02979131243754518,0.004186369279926821,0,
0.010625787008659925,0.2366215306050645,0.5515853923715566,0.00262615525530921,0.5161405093257797,0.005108286564442568,0.0035256329999574405,0.02110555745072159,0.01075574086192815,0.4972014944575387,0.26466370871188105,0.4267178967291306,0.029754261126288532,0.0041906658054022446,0,
0.010625787008659925,0.23548760014877812,0.5514090379093607,0.0026045183717996767,0.514035423822361,0.005101171417264221,0.003537436369969997,0.019014282959820737,0.01073632985543341,0.4946695622639179,0.2637960419747869,0.4260708467081593,0.029727260968617466,0.0041906658054022446,0,
0.010600835696975307,0.23589975572242827,0.5505306899568702,0.002600519063367589,0.5127491093869024,0.005096891211539747,0.0035455943213579854,0.019774409326194297,0.010746054277790422,0.4948795273726573,0.2637960419747869,0.4259612486590047,0.029717209815031887,0.004182058759254411,0,
0.010612483968620011,0.23569468319309989,0.5472826859298245,0.0025893022529994703,0.5104091118500577,0.005071237770736561,0.003522907784092473,0.019203387568040565,0.01073632985543341,0.49435255611935075,0.26307486442707245,0.4260708467081593,0.02966662557803257,0.004183486269347223,0,
